seed	boss	split	outcome	turns_played	actions_played	fallback_actions	entry_hp	player_hp	player_hp_delta	entry_encounter_hp	encounter_hp_remaining	encounter_hp_removed	score_kind	score	final_screen	last_action	monsters_hp_remaining
3135870855912976564	DonuAndDeca	test	loss	8	48	0	65	0	-65	500	275	225	monster_hp_delta	225	Terminal	{"op":"end_turn"}	Deca:197/250,Donu:78/250
2702008607081053096	TimeEater	train	loss	11	65	0	59	0	-59	456	93	363	monster_hp_delta	363	Terminal	{"op":"end_turn"}	TimeEater:93/456
8493991997338968317	TimeEater	val	loss	11	52	0	68	0	-68	456	213	243	monster_hp_delta	243	Terminal	{"op":"end_turn"}	TimeEater:213/456
6464091353200787036	AwakenedOne	val	loss	5	21	0	51	0	-51	704	531	173	monster_hp_delta	173	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:231/300,AwakenedOne:phase_2_latent:300/300
7712090965778107913	TimeEater	train	loss	13	64	0	75	0	-75	456	151	305	monster_hp_delta	305	Terminal	{"op":"end_turn"}	TimeEater:151/456
5539774194480688139	TimeEater	train	loss	10	68	0	76	0	-76	456	156	300	monster_hp_delta	300	Terminal	{"hand_index":3,"op":"play","target_index":0}	TimeEater:156/456
4309978034623176703	AwakenedOne	train	loss	17	108	0	69	0	-69	697	363	334	monster_hp_delta	334	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:63/300,AwakenedOne:phase_2_latent:300/300
6179393113892238300	TimeEater	train	loss	11	45	0	83	0	-83	456	203	253	monster_hp_delta	253	Terminal	{"hand_index":0,"op":"play","target_index":0}	TimeEater:203/456
7330846083267369865	DonuAndDeca	train	loss	8	56	0	56	0	-56	500	204	296	monster_hp_delta	296	Terminal	{"op":"end_turn"}	Deca:127/250,Donu:77/250
2719499269008907348	AwakenedOne	train	win	13	92	0	61	17	-44	704	0	704	player_hp_delta	-44	Terminal	{"index":0,"op":"choose"}	-
3894446167000683678	TimeEater	train	loss	13	75	0	51	0	-51	456	75	381	monster_hp_delta	381	Terminal	{"op":"end_turn"}	TimeEater:75/456
2722607909377019086	DonuAndDeca	train	win	8	51	0	101	15	-86	500	0	500	player_hp_delta	-86	Terminal	{"index":0,"op":"choose"}	-
3169272849220848678	AwakenedOne	train	loss	14	73	0	93	0	-93	707	47	660	monster_hp_delta	660	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:47/300
4766873484655925554	DonuAndDeca	train	loss	9	59	0	61	0	-61	500	156	344	monster_hp_delta	344	Terminal	{"op":"end_turn"}	Deca:156/250
2555973613867082309	DonuAndDeca	train	win	7	49	0	76	14	-62	500	0	500	player_hp_delta	-62	Terminal	{"index":0,"op":"choose"}	-
8828278345657500900	TimeEater	train	loss	9	38	0	70	0	-70	456	167	289	monster_hp_delta	289	Terminal	{"op":"end_turn"}	TimeEater:167/456
5390676441050741501	DonuAndDeca	train	win	11	70	0	80	49	-31	500	0	500	player_hp_delta	-31	Terminal	{"index":0,"op":"choose"}	-
1936463224289419237	AwakenedOne	train	win	21	125	0	49	10	-39	700	0	700	player_hp_delta	-39	Terminal	{"index":0,"op":"choose"}	-
3113134379720990905	AwakenedOne	train	loss	6	35	0	62	0	-62	697	545	152	monster_hp_delta	152	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:245/300,AwakenedOne:phase_2_latent:300/300
6650259878796800661	TimeEater	train	loss	6	32	0	69	0	-69	456	291	165	monster_hp_delta	165	Terminal	{"op":"end_turn"}	TimeEater:291/456
6721822118182028177	TimeEater	val	loss	18	85	0	69	0	-69	456	127	329	monster_hp_delta	329	Terminal	{"op":"end_turn"}	TimeEater:127/456
6951142112167667716	DonuAndDeca	train	loss	8	48	0	75	0	-75	500	237	263	monster_hp_delta	263	Terminal	{"op":"end_turn"}	Deca:157/250,Donu:80/250
9197996931013400824	TimeEater	val	loss	7	33	0	61	0	-61	456	217	239	monster_hp_delta	239	Terminal	{"op":"end_turn"}	TimeEater:217/456
2969241964475776161	DonuAndDeca	train	win	12	73	0	80	9	-71	500	0	500	player_hp_delta	-71	Terminal	{"index":0,"op":"choose"}	-
6476942476911436022	DonuAndDeca	train	win	9	69	0	60	64	4	500	0	500	player_hp_delta	4	Terminal	{"index":0,"op":"choose"}	-
7157063188705479214	AwakenedOne	train	loss	9	57	0	58	0	-58	704	183	521	monster_hp_delta	521	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:183/300
1771766003061506956	AwakenedOne	train	loss	17	104	0	78	0	-78	703	371	332	monster_hp_delta	332	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:71/300,AwakenedOne:phase_2_latent:300/300
415091332611265633	AwakenedOne	test	win	11	79	0	75	50	-25	703	0	703	player_hp_delta	-25	Terminal	{"index":0,"op":"choose"}	-
4126753218034159622	TimeEater	train	loss	8	35	0	75	0	-75	456	233	223	monster_hp_delta	223	Terminal	{"op":"end_turn"}	TimeEater:233/456
329121292308290312	DonuAndDeca	train	loss	11	77	0	76	0	-76	500	197	303	monster_hp_delta	303	Terminal	{"op":"end_turn"}	Deca:197/250
2482181035950756550	DonuAndDeca	train	win	11	68	0	69	5	-64	494	0	494	player_hp_delta	-64	Terminal	{"index":0,"op":"choose"}	-
4928729749107686645	AwakenedOne	val	win	14	82	0	69	20	-49	689	0	689	player_hp_delta	-49	Terminal	{"index":0,"op":"choose"}	-
4515702734856366402	AwakenedOne	train	loss	13	71	0	64	0	-64	706	340	366	monster_hp_delta	366	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:40/300,AwakenedOne:phase_2_latent:300/300
3329272250617842645	AwakenedOne	train	loss	9	62	0	71	0	-71	706	389	317	monster_hp_delta	317	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:89/300,AwakenedOne:phase_2_latent:300/300
6578044210851125107	TimeEater	train	loss	11	58	0	74	0	-74	456	134	322	monster_hp_delta	322	Terminal	{"op":"end_turn"}	TimeEater:134/456
1618645635336961127	TimeEater	train	win	13	70	0	82	27	-55	456	0	456	player_hp_delta	-55	Terminal	{"index":0,"op":"choose"}	-
182732427866596437	AwakenedOne	train	win	14	97	0	51	13	-38	701	0	701	player_hp_delta	-38	Terminal	{"index":0,"op":"choose"}	-
2533989430573306837	AwakenedOne	train	loss	11	70	0	60	0	-60	699	234	465	monster_hp_delta	465	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:234/300
2495613213298456781	AwakenedOne	train	loss	5	34	0	66	0	-66	703	555	148	monster_hp_delta	148	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:255/300,AwakenedOne:phase_2_latent:300/300
8113376322509721717	AwakenedOne	train	loss	15	116	0	74	0	-74	702	267	435	monster_hp_delta	435	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:267/300
9084087073421249142	DonuAndDeca	val	win	11	84	0	62	26	-36	500	0	500	player_hp_delta	-36	Terminal	{"index":0,"op":"choose"}	-
6061765969233922369	DonuAndDeca	val	loss	8	50	0	73	0	-73	500	245	255	monster_hp_delta	255	Terminal	{"op":"end_turn"}	Deca:184/250,Donu:61/250
786716493733844727	AwakenedOne	train	loss	5	40	0	53	0	-53	702	622	80	monster_hp_delta	80	Terminal	{"op":"end_turn"}	Cultist:15/50,Cultist:7/52,AwakenedOne:phase_1:300/300,AwakenedOne:phase_2_latent:300/300
4374468144169666101	TimeEater	train	loss	8	39	0	68	0	-68	453	264	189	monster_hp_delta	189	Terminal	{"op":"end_turn"}	TimeEater:264/456
8872608294826957393	DonuAndDeca	test	loss	13	73	0	67	0	-67	500	83	417	monster_hp_delta	417	Terminal	{"op":"end_turn"}	Deca:23/250,Donu:60/250
8368502534052686279	DonuAndDeca	train	win	8	52	0	74	24	-50	500	0	500	player_hp_delta	-50	Terminal	{"index":0,"op":"choose"}	-
8845069782723457315	DonuAndDeca	train	win	11	67	0	95	30	-65	500	0	500	player_hp_delta	-65	Terminal	{"index":0,"op":"choose"}	-
3459900229910155630	AwakenedOne	train	loss	17	93	0	81	0	-81	699	65	634	monster_hp_delta	634	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:65/300
5180707456717242276	DonuAndDeca	train	loss	8	42	0	79	0	-79	500	155	345	monster_hp_delta	345	Terminal	{"op":"end_turn"}	Deca:122/250,Donu:33/250
2206897248211698674	TimeEater	train	loss	7	29	0	53	0	-53	456	289	167	monster_hp_delta	167	Terminal	{"hand_index":5,"op":"play","target_index":0}	TimeEater:289/456
3641000924843139167	TimeEater	train	loss	7	44	0	73	0	-73	456	168	288	monster_hp_delta	288	Terminal	{"op":"end_turn"}	TimeEater:168/456
373653912094888812	AwakenedOne	train	loss	17	105	0	75	0	-75	705	221	484	monster_hp_delta	484	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:221/300
2520044628390996806	TimeEater	train	loss	8	41	0	67	0	-67	456	240	216	monster_hp_delta	216	Terminal	{"hand_index":4,"op":"play","target_index":0}	TimeEater:240/456
1247115622857025602	AwakenedOne	train	win	18	122	0	62	17	-45	700	0	700	player_hp_delta	-45	Terminal	{"index":0,"op":"choose"}	-
1496449024373635408	TimeEater	val	loss	11	52	0	75	0	-75	456	21	435	monster_hp_delta	435	Terminal	{"op":"end_turn"}	TimeEater:21/456
8704622049860070393	AwakenedOne	train	loss	20	124	0	81	0	-81	706	287	419	monster_hp_delta	419	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:287/300
4421857972781702897	TimeEater	test	loss	5	23	0	63	0	-63	456	291	165	monster_hp_delta	165	Terminal	{"op":"end_turn"}	TimeEater:291/456
8302866850561335870	DonuAndDeca	train	win	8	58	0	75	16	-59	500	0	500	player_hp_delta	-59	Terminal	{"index":0,"op":"choose"}	-
7666719210253519231	AwakenedOne	train	win	29	143	0	72	14	-58	703	0	703	player_hp_delta	-58	Terminal	{"index":0,"op":"choose"}	-
4299341224075195693	AwakenedOne	train	loss	14	93	0	80	0	-80	702	250	452	monster_hp_delta	452	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:250/300
5372333001477144398	TimeEater	val	win	17	83	0	73	16	-57	456	0	456	player_hp_delta	-57	Terminal	{"index":0,"op":"choose"}	-
4509375983841477816	TimeEater	train	loss	24	101	0	82	0	-82	453	189	264	monster_hp_delta	264	Terminal	{"op":"end_turn"}	TimeEater:189/456
4529017169055566120	DonuAndDeca	train	loss	9	52	0	75	0	-75	500	142	358	monster_hp_delta	358	Terminal	{"op":"end_turn"}	Deca:91/250,Donu:51/250
4027040925223762146	TimeEater	test	loss	14	80	0	44	0	-44	456	182	274	monster_hp_delta	274	Terminal	{"op":"end_turn"}	TimeEater:182/456
7602951781908970029	TimeEater	test	win	13	70	0	65	26	-39	453	0	453	player_hp_delta	-39	Terminal	{"index":0,"op":"choose"}	-
2401040027389943661	TimeEater	train	win	18	87	0	89	2	-87	456	0	456	player_hp_delta	-87	Terminal	{"index":0,"op":"choose"}	-
5568890203847154861	TimeEater	train	win	15	81	0	71	34	-37	453	0	453	player_hp_delta	-37	Terminal	{"index":0,"op":"choose"}	-
8251950249737359765	DonuAndDeca	train	win	10	77	0	65	34	-31	500	0	500	player_hp_delta	-31	Terminal	{"index":0,"op":"choose"}	-
1938929116263240226	AwakenedOne	train	loss	5	31	0	59	0	-59	698	416	282	monster_hp_delta	282	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:116/300,AwakenedOne:phase_2_latent:300/300
3726875175761405597	AwakenedOne	train	loss	4	25	0	76	0	-76	704	581	123	monster_hp_delta	123	Terminal	{"op":"end_turn"}	Cultist:11/52,AwakenedOne:phase_1:270/300,AwakenedOne:phase_2_latent:300/300
5651379153875116265	DonuAndDeca	train	win	9	53	0	68	18	-50	500	0	500	player_hp_delta	-50	Terminal	{"index":0,"op":"choose"}	-
1567768537377224457	DonuAndDeca	train	win	11	75	0	84	11	-73	500	0	500	player_hp_delta	-73	Terminal	{"index":0,"op":"choose"}	-
7514473497604484932	TimeEater	val	win	17	81	0	73	11	-62	456	0	456	player_hp_delta	-62	Terminal	{"index":0,"op":"choose"}	-
8989114918184651977	AwakenedOne	train	loss	8	60	0	39	0	-39	696	141	555	monster_hp_delta	555	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:141/300
4604019027069671864	AwakenedOne	val	win	19	125	0	72	44	-28	696	0	696	player_hp_delta	-28	Terminal	{"index":0,"op":"choose"}	-
1173443651424396793	AwakenedOne	train	loss	15	86	0	68	0	-68	703	67	636	monster_hp_delta	636	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:67/300
3474790447422591176	DonuAndDeca	train	loss	7	47	0	72	0	-72	500	93	407	monster_hp_delta	407	Terminal	{"op":"end_turn"}	Deca:93/250
1299301075903282586	AwakenedOne	test	loss	3	19	0	70	0	-70	701	591	110	monster_hp_delta	110	Terminal	{"op":"end_turn"}	Cultist:2/50,AwakenedOne:phase_1:289/300,AwakenedOne:phase_2_latent:300/300
2425005228678068786	AwakenedOne	train	loss	14	95	0	62	0	-62	702	264	438	monster_hp_delta	438	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:264/300
2775925126419412687	AwakenedOne	train	loss	10	71	0	91	0	-91	703	62	641	monster_hp_delta	641	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:62/300
1281747572758644869	AwakenedOne	test	win	25	139	0	54	18	-36	700	0	700	player_hp_delta	-36	Terminal	{"index":0,"op":"choose"}	-
1322481433509640695	DonuAndDeca	train	win	10	75	0	75	64	-11	500	0	500	player_hp_delta	-11	Terminal	{"index":0,"op":"choose"}	-
4202532210337132167	DonuAndDeca	train	loss	10	82	0	71	0	-71	500	41	459	monster_hp_delta	459	Terminal	{"op":"end_turn"}	Donu:41/250
6613977930850513166	AwakenedOne	val	win	14	96	0	64	51	-13	694	0	694	player_hp_delta	-13	Terminal	{"index":0,"op":"choose"}	-
1949025446023073468	DonuAndDeca	train	loss	11	84	0	67	0	-67	494	30	464	monster_hp_delta	464	Terminal	{"op":"end_turn"}	Deca:30/250
2348068920701705132	DonuAndDeca	train	win	5	42	0	75	58	-17	500	0	500	player_hp_delta	-17	Terminal	{"index":0,"op":"choose"}	-
2167686151324575601	TimeEater	val	loss	15	72	0	67	0	-67	456	76	380	monster_hp_delta	380	Terminal	{"hand_index":1,"op":"play","target_index":0}	TimeEater:76/456
3764327495511946967	TimeEater	train	loss	11	57	0	79	0	-79	456	232	224	monster_hp_delta	224	Terminal	{"hand_index":2,"op":"play","target_index":0}	TimeEater:232/456
3676537622246404380	DonuAndDeca	train	win	11	62	0	72	3	-69	500	0	500	player_hp_delta	-69	Terminal	{"index":0,"op":"choose"}	-
3503922020206674680	TimeEater	train	win	14	87	0	81	65	-16	456	0	456	player_hp_delta	-16	Terminal	{"index":0,"op":"choose"}	-
4893012664399965717	DonuAndDeca	train	loss	8	54	0	68	0	-68	500	237	263	monster_hp_delta	263	Terminal	{"op":"end_turn"}	Deca:151/250,Donu:86/250
5913974702136161860	DonuAndDeca	train	loss	10	72	0	75	0	-75	500	213	287	monster_hp_delta	287	Terminal	{"op":"end_turn"}	Deca:177/250,Donu:36/250
1874278644178883632	TimeEater	train	loss	9	45	0	72	0	-72	456	165	291	monster_hp_delta	291	Terminal	{"hand_index":9,"op":"play"}	TimeEater:165/456
5929280800346680776	TimeEater	train	win	16	90	0	87	3	-84	456	0	456	player_hp_delta	-84	Terminal	{"index":0,"op":"choose"}	-
817215705190213219	TimeEater	train	loss	7	30	0	70	0	-70	456	286	170	monster_hp_delta	170	Terminal	{"hand_index":0,"op":"play","target_index":0}	TimeEater:286/456
8458172866655657787	TimeEater	train	loss	11	62	0	68	0	-68	456	172	284	monster_hp_delta	284	Terminal	{"op":"end_turn"}	TimeEater:172/456
1535802132441422174	AwakenedOne	test	loss	7	46	0	73	0	-73	703	318	385	monster_hp_delta	385	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:18/300,AwakenedOne:phase_2_latent:300/300
1558436635380780438	DonuAndDeca	test	loss	6	36	0	60	0	-60	500	257	243	monster_hp_delta	243	Terminal	{"op":"end_turn"}	Deca:163/250,Donu:94/250
4172054336004088348	AwakenedOne	train	loss	22	104	0	75	0	-75	699	300	399	monster_hp_delta	399	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:300/300
3582487342564012012	TimeEater	val	loss	11	55	0	80	0	-80	456	227	229	monster_hp_delta	229	Terminal	{"op":"end_turn"}	TimeEater:227/456
2313941383928973956	AwakenedOne	train	loss	13	82	0	64	0	-64	702	59	643	monster_hp_delta	643	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:59/300
953171401346934419	DonuAndDeca	train	win	11	70	0	70	9	-61	500	0	500	player_hp_delta	-61	Terminal	{"index":0,"op":"choose"}	-
2608475645044021002	TimeEater	train	loss	12	71	0	65	0	-65	456	21	435	monster_hp_delta	435	Terminal	{"hand_index":0,"op":"play"}	TimeEater:21/456
3713964603442943802	TimeEater	test	loss	13	67	0	65	0	-65	456	176	280	monster_hp_delta	280	Terminal	{"op":"end_turn"}	TimeEater:176/456
8321194703458455910	TimeEater	train	loss	12	58	0	79	0	-79	456	115	341	monster_hp_delta	341	Terminal	{"hand_index":0,"op":"play"}	TimeEater:115/456
2469611495815780993	DonuAndDeca	val	loss	10	68	0	68	0	-68	500	209	291	monster_hp_delta	291	Terminal	{"op":"end_turn"}	Deca:153/250,Donu:56/250
6668174074408538263	AwakenedOne	train	loss	16	102	0	67	0	-67	699	234	465	monster_hp_delta	465	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:234/300
8167827564512724233	AwakenedOne	train	loss	10	73	0	60	0	-60	688	223	465	monster_hp_delta	465	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:223/300
3452048059138016570	DonuAndDeca	train	loss	9	49	0	47	0	-47	500	265	235	monster_hp_delta	235	Terminal	{"op":"end_turn"}	Deca:140/250,Donu:125/250
1464857332254472218	AwakenedOne	val	win	22	145	0	60	23	-37	707	0	707	player_hp_delta	-37	Terminal	{"index":0,"op":"choose"}	-
102717358788954134	AwakenedOne	train	win	9	87	0	86	60	-26	703	0	703	player_hp_delta	-26	Terminal	{"index":0,"op":"choose"}	-
353767981956357709	AwakenedOne	test	win	19	124	0	75	75	0	703	0	703	player_hp_delta	0	Terminal	{"index":0,"op":"choose"}	-
944757949785385870	TimeEater	train	loss	12	60	0	63	0	-63	456	115	341	monster_hp_delta	341	Terminal	{"hand_index":0,"op":"play"}	TimeEater:115/456
2040700049026348257	DonuAndDeca	train	loss	11	67	0	82	0	-82	500	217	283	monster_hp_delta	283	Terminal	{"op":"end_turn"}	Deca:172/250,Donu:45/250
2663009363983082260	AwakenedOne	train	loss	8	48	0	76	0	-76	700	417	283	monster_hp_delta	283	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:117/300,AwakenedOne:phase_2_latent:300/300
1702147585148394717	TimeEater	val	loss	7	32	0	55	0	-55	456	257	199	monster_hp_delta	199	Terminal	{"hand_index":0,"op":"play"}	TimeEater:257/456
7982420236221140463	TimeEater	train	win	14	68	0	72	14	-58	456	0	456	player_hp_delta	-58	Terminal	{"index":0,"op":"choose"}	-
2705254563859712625	AwakenedOne	train	loss	9	70	0	32	0	-32	704	336	368	monster_hp_delta	368	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:36/300,AwakenedOne:phase_2_latent:300/300
5233697561264689681	TimeEater	train	loss	10	72	0	71	0	-71	456	195	261	monster_hp_delta	261	Terminal	{"op":"end_turn"}	TimeEater:195/456
8139360032845266021	TimeEater	train	loss	10	54	0	71	0	-71	456	124	332	monster_hp_delta	332	Terminal	{"hand_index":0,"op":"play","target_index":0}	TimeEater:124/456
8243906897262038054	AwakenedOne	val	loss	11	71	0	68	0	-68	703	177	526	monster_hp_delta	526	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:177/300
4627284871390878839	AwakenedOne	train	loss	5	32	0	57	0	-57	704	622	82	monster_hp_delta	82	Terminal	{"op":"end_turn"}	Cultist:22/51,AwakenedOne:phase_1:300/300,AwakenedOne:phase_2_latent:300/300
373267374943833114	AwakenedOne	test	loss	25	135	0	80	0	-80	699	71	628	monster_hp_delta	628	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:71/300
7754470684451317546	TimeEater	train	loss	12	58	0	42	0	-42	456	148	308	monster_hp_delta	308	Terminal	{"hand_index":4,"op":"play","target_index":0}	TimeEater:148/456
3775402208690918084	DonuAndDeca	train	loss	11	77	0	68	0	-68	494	181	313	monster_hp_delta	313	Terminal	{"op":"end_turn"}	Deca:147/250,Donu:34/250
676645032355161549	AwakenedOne	train	loss	5	29	0	59	0	-59	706	587	119	monster_hp_delta	119	Terminal	{"op":"end_turn"}	Cultist:3/52,AwakenedOne:phase_1:284/300,AwakenedOne:phase_2_latent:300/300
8980732766182364000	TimeEater	train	loss	13	65	0	80	0	-80	456	47	409	monster_hp_delta	409	Terminal	{"op":"end_turn"}	TimeEater:47/456
8898495195126152237	AwakenedOne	test	win	14	93	0	85	38	-47	700	0	700	player_hp_delta	-47	Terminal	{"index":0,"op":"choose"}	-
5133272008552506568	TimeEater	val	loss	9	54	0	86	0	-86	456	169	287	monster_hp_delta	287	Terminal	{"hand_index":1,"op":"play","target_index":0}	TimeEater:169/456
2147902511769627978	DonuAndDeca	test	loss	10	62	0	95	0	-95	500	264	236	monster_hp_delta	236	Terminal	{"op":"end_turn"}	Deca:116/250,Donu:148/250
4429677059605625310	TimeEater	train	loss	11	51	0	61	0	-61	456	103	353	monster_hp_delta	353	Terminal	{"op":"end_turn"}	TimeEater:103/456
3347874241241368287	DonuAndDeca	train	loss	16	86	0	80	0	-80	500	78	422	monster_hp_delta	422	Terminal	{"op":"end_turn"}	Deca:60/250,Donu:18/250
9205456494351441467	DonuAndDeca	train	win	12	71	0	70	71	1	500	0	500	player_hp_delta	1	Terminal	{"index":0,"op":"choose"}	-
275516646116031372	TimeEater	train	loss	11	58	0	83	0	-83	456	171	285	monster_hp_delta	285	Terminal	{"op":"end_turn"}	TimeEater:171/456
1671982945807100015	DonuAndDeca	train	loss	7	48	0	53	0	-53	500	140	360	monster_hp_delta	360	Terminal	{"op":"end_turn"}	Deca:140/250
755126254856772995	TimeEater	train	loss	11	46	0	74	0	-74	456	80	376	monster_hp_delta	376	Terminal	{"hand_index":0,"op":"play"}	TimeEater:80/456
2558155756080989317	TimeEater	train	loss	7	37	0	65	0	-65	456	198	258	monster_hp_delta	258	Terminal	{"op":"end_turn"}	TimeEater:198/456
3389864731705395358	TimeEater	train	win	16	75	0	55	26	-29	453	0	453	player_hp_delta	-29	Terminal	{"index":0,"op":"choose"}	-
2137633325934690077	AwakenedOne	val	loss	12	77	0	59	0	-59	705	49	656	monster_hp_delta	656	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:49/300
522408867443381318	TimeEater	train	win	10	68	0	68	21	-47	453	0	453	player_hp_delta	-47	Terminal	{"index":0,"op":"choose"}	-
2884977540211704838	AwakenedOne	train	loss	18	123	0	70	0	-70	703	132	571	monster_hp_delta	571	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:132/300
6077522619567501898	DonuAndDeca	val	loss	8	42	0	64	0	-64	500	141	359	monster_hp_delta	359	Terminal	{"op":"end_turn"}	Deca:73/250,Donu:68/250
4278281104323396077	AwakenedOne	test	win	27	171	0	73	17	-56	700	0	700	player_hp_delta	-56	Terminal	{"index":0,"op":"choose"}	-
2806602527946197635	AwakenedOne	train	win	12	76	0	77	19	-58	698	0	698	player_hp_delta	-58	Terminal	{"index":0,"op":"choose"}	-
7778681723403902096	AwakenedOne	train	win	20	103	0	58	10	-48	702	0	702	player_hp_delta	-48	Terminal	{"index":0,"op":"choose"}	-
6077798218372876055	DonuAndDeca	train	win	15	91	0	37	22	-15	500	0	500	player_hp_delta	-15	Terminal	{"index":0,"op":"choose"}	-
44452876766858009	TimeEater	test	loss	9	45	0	80	0	-80	456	197	259	monster_hp_delta	259	Terminal	{"hand_index":0,"op":"play","target_index":0}	TimeEater:197/456
715191394985553784	DonuAndDeca	train	loss	7	43	0	64	0	-64	500	9	491	monster_hp_delta	491	Terminal	{"op":"end_turn"}	Deca:9/250
1193158823381522701	TimeEater	test	win	13	90	0	80	25	-55	456	0	456	player_hp_delta	-55	Terminal	{"index":0,"op":"choose"}	-
4662559468571651410	TimeEater	train	loss	15	72	0	80	0	-80	456	7	449	monster_hp_delta	449	Terminal	{"hand_index":0,"op":"play"}	TimeEater:7/456
5860593532310446559	DonuAndDeca	train	loss	4	33	0	30	0	-30	500	358	142	monster_hp_delta	142	Terminal	{"op":"end_turn"}	Deca:218/250,Donu:140/250
6448442739287628664	DonuAndDeca	val	win	12	88	0	71	8	-63	494	0	494	player_hp_delta	-63	Terminal	{"index":0,"op":"choose"}	-
2216185196649872384	TimeEater	train	loss	11	70	0	63	0	-63	456	135	321	monster_hp_delta	321	Terminal	{"op":"end_turn"}	TimeEater:135/456
5175793080221759639	AwakenedOne	train	loss	10	67	0	68	0	-68	703	392	311	monster_hp_delta	311	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:92/300,AwakenedOne:phase_2_latent:300/300
1725221186874095878	AwakenedOne	train	loss	5	30	0	53	0	-53	700	522	178	monster_hp_delta	178	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:222/300,AwakenedOne:phase_2_latent:300/300
227533671132326511	AwakenedOne	val	loss	14	96	0	71	0	-71	701	48	653	monster_hp_delta	653	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:48/300
310507521043348036	TimeEater	train	loss	12	60	0	91	0	-91	456	151	305	monster_hp_delta	305	Terminal	{"hand_index":4,"op":"play","target_index":0}	TimeEater:151/456
3079720285593501812	AwakenedOne	train	loss	15	75	0	68	0	-68	707	81	626	monster_hp_delta	626	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:81/300
2839530400490939686	TimeEater	train	win	11	59	0	65	24	-41	456	0	456	player_hp_delta	-41	Terminal	{"index":0,"op":"choose"}	-
2935177907705278076	AwakenedOne	train	loss	19	107	0	75	0	-75	700	176	524	monster_hp_delta	524	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:176/300
320947515621189666	AwakenedOne	train	loss	14	94	0	73	0	-73	700	239	461	monster_hp_delta	461	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:239/300
5436344239069818774	AwakenedOne	train	loss	11	80	0	75	0	-75	705	322	383	monster_hp_delta	383	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:22/300,AwakenedOne:phase_2_latent:300/300
5600402162460258978	DonuAndDeca	train	win	8	66	0	60	19	-41	500	0	500	player_hp_delta	-41	Terminal	{"index":0,"op":"choose"}	-
8895939405627715286	TimeEater	train	loss	12	70	0	63	0	-63	456	166	290	monster_hp_delta	290	Terminal	{"hand_index":0,"op":"play"}	TimeEater:166/456
3015843538667368417	DonuAndDeca	train	loss	11	65	0	85	0	-85	500	155	345	monster_hp_delta	345	Terminal	{"op":"end_turn"}	Deca:83/250,Donu:72/250
8147249568747180022	TimeEater	train	capped	7	38	0	75	10	-65	456	200	256	monster_hp_delta	256	Grid	{"index":11,"op":"choose"}	TimeEater:200/456
8113870028127079359	DonuAndDeca	train	loss	9	70	0	86	0	-86	500	95	405	monster_hp_delta	405	Terminal	{"op":"end_turn"}	Deca:95/250
7980538611017551745	DonuAndDeca	train	loss	11	67	0	104	0	-104	500	38	462	monster_hp_delta	462	Terminal	{"op":"end_turn"}	Deca:38/250
6993034324752273972	AwakenedOne	train	loss	5	31	0	76	0	-76	704	361	343	monster_hp_delta	343	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:61/300,AwakenedOne:phase_2_latent:300/300
5284775401172843888	DonuAndDeca	test	loss	11	70	0	75	0	-75	500	147	353	monster_hp_delta	353	Terminal	{"op":"end_turn"}	Deca:147/250
