seed	boss	split	outcome	turns_played	actions_played	fallback_actions	entry_hp	player_hp	player_hp_delta	entry_encounter_hp	encounter_hp_remaining	encounter_hp_removed	score_kind	score	final_screen	last_action	monsters_hp_remaining
3575797841332321150	DonuAndDeca	train	win	13	81	0	99	28	-71	494	0	494	player_hp_delta	-71	Terminal	{"index":0,"op":"choose"}	-
8994553749226938774	DonuAndDeca	train	loss	8	49	0	89	0	-89	500	221	279	monster_hp_delta	279	Terminal	{"op":"end_turn"}	Deca:182/250,Donu:39/250
4877033296021424441	DonuAndDeca	train	loss	9	49	0	82	0	-82	500	259	241	monster_hp_delta	241	Terminal	{"op":"end_turn"}	Deca:227/250,Donu:32/250
5157688114572272905	AwakenedOne	train	loss	11	72	0	75	0	-75	702	56	646	monster_hp_delta	646	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:56/300
1791847072627334439	TimeEater	train	loss	13	74	0	80	0	-80	456	157	299	monster_hp_delta	299	Terminal	{"hand_index":1,"op":"play"}	TimeEater:157/456
3196368224264100068	DonuAndDeca	train	win	8	59	0	75	65	-10	500	0	500	player_hp_delta	-10	Terminal	{"index":0,"op":"choose"}	-
1489316484494972907	DonuAndDeca	train	win	7	64	0	71	52	-19	500	0	500	player_hp_delta	-19	Terminal	{"index":0,"op":"choose"}	-
6183481737428748839	AwakenedOne	train	loss	19	110	0	62	0	-62	698	102	596	monster_hp_delta	596	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:102/300
7416601089082899303	DonuAndDeca	train	loss	9	61	0	66	0	-66	500	282	218	monster_hp_delta	218	Terminal	{"op":"end_turn"}	Deca:178/250,Donu:104/250
5623755035565451516	AwakenedOne	train	loss	21	114	0	94	0	-94	695	102	593	monster_hp_delta	593	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:102/300
1193752383130656283	AwakenedOne	train	win	9	69	0	52	28	-24	694	0	694	player_hp_delta	-24	Terminal	{"index":0,"op":"choose"}	-
7992747914631905508	DonuAndDeca	train	win	6	52	0	75	7	-68	500	0	500	player_hp_delta	-68	Terminal	{"index":0,"op":"choose"}	-
3061883885370602060	TimeEater	train	win	16	74	0	63	12	-51	456	0	456	player_hp_delta	-51	Terminal	{"index":0,"op":"choose"}	-
6481148338842073474	DonuAndDeca	train	win	14	96	0	75	16	-59	500	0	500	player_hp_delta	-59	Terminal	{"index":0,"op":"choose"}	-
7175349558613037921	DonuAndDeca	train	win	11	75	0	75	16	-59	500	0	500	player_hp_delta	-59	Terminal	{"index":0,"op":"choose"}	-
1660962350770321836	AwakenedOne	train	loss	15	99	0	77	0	-77	703	176	527	monster_hp_delta	527	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:176/300
6874331202128839979	AwakenedOne	train	loss	16	87	0	66	0	-66	703	537	166	monster_hp_delta	166	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:237/300,AwakenedOne:phase_2_latent:300/300
1080088525296987545	TimeEater	train	loss	11	57	0	76	0	-76	456	99	357	monster_hp_delta	357	Terminal	{"hand_index":1,"op":"play"}	TimeEater:99/456
2761504180787905848	TimeEater	train	win	13	69	0	77	60	-17	456	0	456	player_hp_delta	-17	Terminal	{"index":0,"op":"choose"}	-
6750838212784025915	TimeEater	train	win	11	62	0	52	21	-31	456	0	456	player_hp_delta	-31	Terminal	{"index":0,"op":"choose"}	-
9029249345114443286	TimeEater	train	loss	14	69	0	72	0	-72	456	194	262	monster_hp_delta	262	Terminal	{"op":"end_turn"}	TimeEater:194/456
5818932732441005714	TimeEater	train	win	19	91	0	71	3	-68	456	0	456	player_hp_delta	-68	Terminal	{"index":0,"op":"choose"}	-
835542457075239167	AwakenedOne	val	loss	9	65	0	59	0	-59	701	406	295	monster_hp_delta	295	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:106/300,AwakenedOne:phase_2_latent:300/300
8722318704258252439	TimeEater	train	loss	11	57	0	71	0	-71	456	77	379	monster_hp_delta	379	Terminal	{"op":"end_turn"}	TimeEater:77/456
3965456939340024074	AwakenedOne	train	loss	9	69	0	75	0	-75	700	250	450	monster_hp_delta	450	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:250/300
2197148552076074636	TimeEater	test	win	13	72	0	49	7	-42	456	0	456	player_hp_delta	-42	Terminal	{"index":0,"op":"choose"}	-
4943219564164449355	AwakenedOne	train	loss	11	70	0	94	0	-94	702	340	362	monster_hp_delta	362	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:40/300,AwakenedOne:phase_2_latent:300/300
6899102778022083926	DonuAndDeca	train	win	6	45	0	71	27	-44	500	0	500	player_hp_delta	-44	Terminal	{"index":0,"op":"choose"}	-
6018874024552207049	AwakenedOne	train	win	19	125	0	71	71	0	703	0	703	player_hp_delta	0	Terminal	{"index":0,"op":"choose"}	-
4251204140209120246	AwakenedOne	val	loss	28	163	0	74	0	-74	702	198	504	monster_hp_delta	504	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:198/300
2305696828255063566	AwakenedOne	train	win	15	107	0	94	29	-65	701	0	701	player_hp_delta	-65	Terminal	{"index":0,"op":"choose"}	-
5693720419602668079	AwakenedOne	train	loss	13	75	0	73	0	-73	708	245	463	monster_hp_delta	463	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:245/300
3222600450284515355	DonuAndDeca	train	win	5	40	0	61	15	-46	500	0	500	player_hp_delta	-46	Terminal	{"index":0,"op":"choose"}	-
2359603027456344412	AwakenedOne	train	win	16	112	0	75	14	-61	690	0	690	player_hp_delta	-61	Terminal	{"index":0,"op":"choose"}	-
8177363424378289513	TimeEater	test	loss	7	40	0	75	0	-75	456	159	297	monster_hp_delta	297	Terminal	{"hand_index":5,"op":"play"}	TimeEater:159/456
4731779542319227954	AwakenedOne	train	loss	14	88	0	70	0	-70	705	114	591	monster_hp_delta	591	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:114/300
7745624774176530184	DonuAndDeca	train	win	9	72	0	94	50	-44	500	0	500	player_hp_delta	-44	Terminal	{"index":0,"op":"choose"}	-
1697746019005784101	TimeEater	train	loss	8	40	0	50	0	-50	456	186	270	monster_hp_delta	270	Terminal	{"op":"end_turn"}	TimeEater:186/456
3736067740971767229	TimeEater	train	loss	13	62	0	71	0	-71	456	61	395	monster_hp_delta	395	Terminal	{"op":"end_turn"}	TimeEater:61/456
5892485445646494457	DonuAndDeca	train	win	6	42	0	75	40	-35	500	0	500	player_hp_delta	-35	Terminal	{"index":0,"op":"choose"}	-
3232669259040310140	TimeEater	train	loss	9	43	0	83	0	-83	456	211	245	monster_hp_delta	245	Terminal	{"hand_index":0,"op":"play","target_index":0}	TimeEater:211/456
2115657725624691790	DonuAndDeca	test	loss	5	24	0	69	0	-69	500	345	155	monster_hp_delta	155	Terminal	{"op":"end_turn"}	Deca:193/250,Donu:152/250
2923433463956473030	DonuAndDeca	val	win	9	68	0	85	39	-46	500	0	500	player_hp_delta	-46	Terminal	{"index":0,"op":"choose"}	-
5491759931061437083	DonuAndDeca	train	win	11	74	0	89	3	-86	500	0	500	player_hp_delta	-86	Terminal	{"index":0,"op":"choose"}	-
362646542007434822	TimeEater	train	loss	9	60	0	78	0	-78	456	190	266	monster_hp_delta	266	Terminal	{"hand_index":2,"op":"play","target_index":0}	TimeEater:190/456
8109525400569123720	DonuAndDeca	train	loss	7	53	0	71	0	-71	500	145	355	monster_hp_delta	355	Terminal	{"op":"end_turn"}	Deca:145/250
9035495400967733179	TimeEater	train	loss	11	57	0	75	0	-75	453	204	249	monster_hp_delta	249	Terminal	{"op":"end_turn"}	TimeEater:204/456
705838417605497043	TimeEater	train	loss	11	56	0	56	0	-56	456	76	380	monster_hp_delta	380	Terminal	{"op":"end_turn"}	TimeEater:76/456
5766993796887795943	DonuAndDeca	train	win	13	105	0	76	34	-42	500	0	500	player_hp_delta	-42	Terminal	{"index":0,"op":"choose"}	-
9205872687699434064	DonuAndDeca	train	win	8	70	0	38	12	-26	500	0	500	player_hp_delta	-26	Terminal	{"index":0,"op":"choose"}	-
4686936012441927877	TimeEater	train	loss	11	53	0	96	0	-96	456	165	291	monster_hp_delta	291	Terminal	{"op":"end_turn"}	TimeEater:165/456
1963676053099479167	DonuAndDeca	train	loss	10	63	0	73	0	-73	494	178	316	monster_hp_delta	316	Terminal	{"op":"end_turn"}	Deca:109/250,Donu:69/250
2196159058183271237	AwakenedOne	train	loss	11	65	0	70	0	-70	704	499	205	monster_hp_delta	205	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:199/300,AwakenedOne:phase_2_latent:300/300
9216952173716291841	TimeEater	train	win	10	60	0	80	39	-41	456	0	456	player_hp_delta	-41	Terminal	{"index":0,"op":"choose"}	-
5468693828441775723	TimeEater	train	loss	11	55	0	60	0	-60	456	98	358	monster_hp_delta	358	Terminal	{"op":"end_turn"}	TimeEater:98/456
459581826732959927	AwakenedOne	train	win	20	135	0	84	40	-44	694	0	694	player_hp_delta	-44	Terminal	{"index":0,"op":"choose"}	-
6043553797856766948	DonuAndDeca	train	loss	11	74	0	55	0	-55	500	25	475	monster_hp_delta	475	Terminal	{"op":"end_turn"}	Deca:25/250
8014791859435699011	TimeEater	train	win	12	63	0	68	5	-63	456	0	456	player_hp_delta	-63	Terminal	{"index":0,"op":"choose"}	-
1041573935451341841	DonuAndDeca	train	win	9	77	0	75	17	-58	500	0	500	player_hp_delta	-58	Terminal	{"index":0,"op":"choose"}	-
6730908464964738661	DonuAndDeca	val	win	7	46	0	92	42	-50	500	0	500	player_hp_delta	-50	Terminal	{"index":0,"op":"choose"}	-
4420234404359160371	DonuAndDeca	train	loss	10	54	0	62	0	-62	500	201	299	monster_hp_delta	299	Terminal	{"op":"end_turn"}	Deca:145/250,Donu:56/250
2461914818972662011	AwakenedOne	train	loss	11	59	0	75	0	-75	699	221	478	monster_hp_delta	478	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:221/300
872315037531685636	AwakenedOne	train	win	17	117	0	75	32	-43	706	0	706	player_hp_delta	-43	Terminal	{"index":0,"op":"choose"}	-
1357281831315272003	DonuAndDeca	train	win	9	67	0	65	65	0	500	0	500	player_hp_delta	0	Terminal	{"index":0,"op":"choose"}	-
3427531623217193577	AwakenedOne	train	win	11	75	0	69	48	-21	699	0	699	player_hp_delta	-21	Terminal	{"index":0,"op":"choose"}	-
6209274816771381582	AwakenedOne	test	loss	14	89	0	76	0	-76	701	83	618	monster_hp_delta	618	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:83/300
4753638494518514835	AwakenedOne	train	loss	8	46	0	59	0	-59	702	403	299	monster_hp_delta	299	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:103/300,AwakenedOne:phase_2_latent:300/300
5133700705000970389	AwakenedOne	val	loss	13	103	0	76	0	-76	702	262	440	monster_hp_delta	440	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:262/300
5802320568267315893	TimeEater	train	loss	10	61	0	55	0	-55	456	145	311	monster_hp_delta	311	Terminal	{"op":"end_turn"}	TimeEater:145/456
6740427718087669460	AwakenedOne	train	loss	16	96	0	85	0	-85	703	232	471	monster_hp_delta	471	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:232/300
8489396939233818231	DonuAndDeca	val	win	11	65	0	75	10	-65	500	0	500	player_hp_delta	-65	Terminal	{"index":0,"op":"choose"}	-
5888151833296514594	AwakenedOne	train	loss	22	149	0	62	0	-62	706	144	562	monster_hp_delta	562	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:144/300
2524815559963005035	AwakenedOne	test	loss	14	85	0	69	0	-69	701	184	517	monster_hp_delta	517	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:184/300
8235578850013975966	AwakenedOne	train	loss	23	130	0	61	0	-61	699	273	426	monster_hp_delta	426	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:273/300
6336831489990028879	TimeEater	train	loss	8	43	0	89	0	-89	453	143	310	monster_hp_delta	310	Terminal	{"hand_index":0,"op":"play","target_index":0}	TimeEater:143/456
625666937615260370	DonuAndDeca	test	loss	11	76	0	64	0	-64	500	72	428	monster_hp_delta	428	Terminal	{"op":"end_turn"}	Deca:72/250
7200393174460496750	AwakenedOne	train	loss	17	100	0	68	0	-68	700	20	680	monster_hp_delta	680	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:20/300
8499336412359510379	DonuAndDeca	train	loss	8	61	0	75	0	-75	500	160	340	monster_hp_delta	340	Terminal	{"op":"end_turn"}	Deca:132/250,Donu:28/250
4703875117288418311	AwakenedOne	train	win	24	139	0	73	14	-59	703	0	703	player_hp_delta	-59	Terminal	{"index":0,"op":"choose"}	-
9195115413630190111	TimeEater	test	loss	5	31	0	58	0	-58	456	224	232	monster_hp_delta	232	Terminal	{"hand_index":0,"op":"play"}	TimeEater:224/456
7916670372426429625	TimeEater	train	win	15	85	0	80	40	-40	456	0	456	player_hp_delta	-40	Terminal	{"index":0,"op":"choose"}	-
4220395139335013172	TimeEater	train	loss	7	34	0	63	0	-63	456	232	224	monster_hp_delta	224	Terminal	{"op":"end_turn"}	TimeEater:232/456
2264973362283579149	DonuAndDeca	val	win	9	70	0	78	46	-32	500	0	500	player_hp_delta	-32	Terminal	{"index":0,"op":"choose"}	-
3703759858851073805	TimeEater	train	win	15	71	0	92	65	-27	456	0	456	player_hp_delta	-27	Terminal	{"index":0,"op":"choose"}	-
5419714772281238637	AwakenedOne	train	win	16	119	0	80	52	-28	707	0	707	player_hp_delta	-28	Terminal	{"index":0,"op":"choose"}	-
1441315626372872497	DonuAndDeca	val	loss	10	57	0	71	0	-71	500	257	243	monster_hp_delta	243	Terminal	{"op":"end_turn"}	Deca:181/250,Donu:76/250
4710304414553563327	TimeEater	train	loss	9	52	0	75	0	-75	456	265	191	monster_hp_delta	191	Terminal	{"op":"end_turn"}	TimeEater:265/456
4890685894735622198	DonuAndDeca	train	loss	7	39	0	65	0	-65	500	196	304	monster_hp_delta	304	Terminal	{"op":"end_turn"}	Deca:196/250
1581885638785785974	TimeEater	train	win	11	63	0	75	26	-49	456	0	456	player_hp_delta	-49	Terminal	{"index":0,"op":"choose"}	-
7872220172406029283	TimeEater	train	loss	6	33	0	81	0	-81	453	298	155	monster_hp_delta	155	Terminal	{"hand_index":1,"op":"play","target_index":0}	TimeEater:298/456
5574122887696541982	AwakenedOne	train	loss	16	93	0	61	0	-61	698	192	506	monster_hp_delta	506	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:192/300
2772149737806993404	TimeEater	train	win	20	102	0	80	7	-73	456	0	456	player_hp_delta	-73	Terminal	{"index":0,"op":"choose"}	-
5061280571829019951	DonuAndDeca	val	win	14	84	0	53	18	-35	500	0	500	player_hp_delta	-35	Terminal	{"index":0,"op":"choose"}	-
6874520850105575027	AwakenedOne	val	loss	16	99	0	80	0	-80	707	149	558	monster_hp_delta	558	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:149/300
3010527931413501134	AwakenedOne	train	loss	22	130	0	76	0	-76	703	54	649	monster_hp_delta	649	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:54/300
8049142308983597048	DonuAndDeca	train	win	17	109	0	43	31	-12	500	0	500	player_hp_delta	-12	Terminal	{"index":0,"op":"choose"}	-
7776640493662460427	TimeEater	train	loss	19	99	0	80	0	-80	456	28	428	monster_hp_delta	428	Terminal	{"hand_index":4,"op":"play"}	TimeEater:28/456
285484829185432097	AwakenedOne	train	win	20	154	0	72	28	-44	701	0	701	player_hp_delta	-44	Terminal	{"index":0,"op":"choose"}	-
4582094962937521528	AwakenedOne	train	capped	13	77	0	74	40	-34	705	76	629	monster_hp_delta	629	Grid	{"op":"proceed"}	AwakenedOne:phase_2:76/300
1120643678770039057	AwakenedOne	val	win	17	107	0	79	18	-61	694	0	694	player_hp_delta	-61	Terminal	{"index":0,"op":"choose"}	-
5471163097221858023	DonuAndDeca	train	win	10	70	0	75	75	0	500	0	500	player_hp_delta	0	Terminal	{"index":0,"op":"choose"}	-
6733942511653656915	AwakenedOne	train	loss	11	75	0	54	0	-54	704	256	448	monster_hp_delta	448	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:256/300
169951345794259894	DonuAndDeca	train	win	14	97	0	55	24	-31	500	0	500	player_hp_delta	-31	Terminal	{"index":0,"op":"choose"}	-
830639690001808064	TimeEater	val	win	12	66	0	71	52	-19	453	0	453	player_hp_delta	-19	Terminal	{"index":0,"op":"choose"}	-
6054969445362042599	AwakenedOne	train	loss	22	163	0	82	0	-82	703	266	437	monster_hp_delta	437	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:266/300
4091721996691781654	TimeEater	train	win	10	52	0	59	44	-15	456	0	456	player_hp_delta	-15	Terminal	{"index":0,"op":"choose"}	-
1937867802954000798	DonuAndDeca	train	loss	7	43	0	67	0	-67	500	172	328	monster_hp_delta	328	Terminal	{"op":"end_turn"}	Deca:124/250,Donu:48/250
2237658741307680838	AwakenedOne	train	win	25	163	0	75	6	-69	701	0	701	player_hp_delta	-69	Terminal	{"index":0,"op":"choose"}	-
5046703633575436177	DonuAndDeca	val	win	15	88	0	76	29	-47	494	0	494	player_hp_delta	-47	Terminal	{"index":0,"op":"choose"}	-
6990156421654627549	DonuAndDeca	train	loss	13	80	0	64	0	-64	500	104	396	monster_hp_delta	396	Terminal	{"op":"end_turn"}	Deca:104/250
3840798571393112933	DonuAndDeca	train	win	10	84	0	68	55	-13	500	0	500	player_hp_delta	-13	Terminal	{"index":0,"op":"choose"}	-
4025596134162754483	DonuAndDeca	train	win	9	73	0	76	71	-5	500	0	500	player_hp_delta	-5	Terminal	{"index":0,"op":"choose"}	-
8486219222450821161	DonuAndDeca	train	loss	9	68	0	68	0	-68	500	143	357	monster_hp_delta	357	Terminal	{"op":"end_turn"}	Deca:135/250,Donu:8/250
4750628783658292177	DonuAndDeca	train	win	23	153	0	71	44	-27	500	0	500	player_hp_delta	-27	Terminal	{"index":0,"op":"choose"}	-
1317497975963433520	DonuAndDeca	test	loss	9	51	0	55	0	-55	494	199	295	monster_hp_delta	295	Terminal	{"op":"end_turn"}	Deca:184/250,Donu:15/250
4401600761811809799	TimeEater	train	loss	10	56	0	51	0	-51	456	101	355	monster_hp_delta	355	Terminal	{"hand_index":0,"op":"play","target_index":0}	TimeEater:101/456
6311658887434129973	AwakenedOne	train	win	16	96	0	70	17	-53	692	0	692	player_hp_delta	-53	Terminal	{"index":0,"op":"choose"}	-
8677293267612424145	AwakenedOne	train	loss	11	78	0	89	0	-89	696	243	453	monster_hp_delta	453	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:243/300
7581824188744888296	AwakenedOne	train	win	15	90	0	64	37	-27	703	0	703	player_hp_delta	-27	Terminal	{"index":0,"op":"choose"}	-
1145600469826844982	DonuAndDeca	train	win	14	92	0	65	19	-46	500	0	500	player_hp_delta	-46	Terminal	{"index":0,"op":"choose"}	-
5743816958810581217	DonuAndDeca	train	win	10	70	0	75	59	-16	500	0	500	player_hp_delta	-16	Terminal	{"index":0,"op":"choose"}	-
8661224470316744265	DonuAndDeca	train	loss	9	56	0	75	0	-75	500	20	480	monster_hp_delta	480	Terminal	{"op":"end_turn"}	Deca:20/250
3187135797523249249	AwakenedOne	train	loss	11	85	0	89	0	-89	702	209	493	monster_hp_delta	493	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:209/300
5901933068769490040	DonuAndDeca	train	loss	7	51	0	90	0	-90	500	92	408	monster_hp_delta	408	Terminal	{"op":"end_turn"}	Deca:92/250
3907429706541156297	TimeEater	train	loss	10	49	0	55	0	-55	456	298	158	monster_hp_delta	158	Terminal	{"op":"end_turn"}	TimeEater:298/456
5961668594149528492	DonuAndDeca	train	loss	11	74	0	94	0	-94	500	136	364	monster_hp_delta	364	Terminal	{"op":"end_turn"}	Deca:136/250
7578655612561450443	AwakenedOne	train	loss	14	92	0	73	0	-73	707	59	648	monster_hp_delta	648	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:59/300
2098572615045088908	DonuAndDeca	train	win	5	35	0	75	33	-42	500	0	500	player_hp_delta	-42	Terminal	{"index":0,"op":"choose"}	-
7299690590547181462	DonuAndDeca	test	loss	7	54	0	65	0	-65	500	273	227	monster_hp_delta	227	Terminal	{"op":"end_turn"}	Deca:204/250,Donu:69/250
4367100082380199482	DonuAndDeca	train	loss	9	77	0	83	0	-83	494	16	478	monster_hp_delta	478	Terminal	{"op":"end_turn"}	Deca:16/250
5756299693661786870	DonuAndDeca	train	loss	6	36	0	47	0	-47	500	328	172	monster_hp_delta	172	Terminal	{"op":"end_turn"}	Deca:201/250,Donu:127/250
7564518818470114821	TimeEater	train	win	14	69	0	96	71	-25	456	0	456	player_hp_delta	-25	Terminal	{"index":0,"op":"choose"}	-
371081526652749143	AwakenedOne	test	loss	12	89	0	76	0	-76	706	300	406	monster_hp_delta	406	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2_latent:300/300
8368761470762352725	AwakenedOne	val	loss	12	78	0	71	0	-71	703	248	455	monster_hp_delta	455	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:248/300
7447114974884789847	DonuAndDeca	train	win	10	71	0	72	27	-45	500	0	500	player_hp_delta	-45	Terminal	{"index":0,"op":"choose"}	-
1089071742187349698	TimeEater	test	win	11	66	0	76	70	-6	456	0	456	player_hp_delta	-6	Terminal	{"index":0,"op":"choose"}	-
8594985178656107367	AwakenedOne	train	win	16	124	0	85	42	-43	699	0	699	player_hp_delta	-43	Terminal	{"index":0,"op":"choose"}	-
7246450213566110131	AwakenedOne	test	loss	14	91	0	65	0	-65	697	216	481	monster_hp_delta	481	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:216/300
3996257860444545782	DonuAndDeca	val	loss	7	46	0	71	0	-71	500	128	372	monster_hp_delta	372	Terminal	{"op":"end_turn"}	Deca:120/250,Donu:8/250
3768645726776989359	AwakenedOne	train	loss	9	54	0	59	0	-59	699	394	305	monster_hp_delta	305	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:94/300,AwakenedOne:phase_2_latent:300/300
6645810767170053816	TimeEater	train	loss	5	30	0	40	0	-40	456	270	186	monster_hp_delta	186	Terminal	{"hand_index":0,"op":"play","target_index":0}	TimeEater:270/456
7168865366576876744	TimeEater	train	win	13	79	0	65	31	-34	456	0	456	player_hp_delta	-34	Terminal	{"index":0,"op":"choose"}	-
8918721384455438706	DonuAndDeca	train	win	7	56	0	75	64	-11	500	0	500	player_hp_delta	-11	Terminal	{"index":0,"op":"choose"}	-
2308407031652042562	TimeEater	train	loss	7	37	0	61	0	-61	456	268	188	monster_hp_delta	188	Terminal	{"op":"end_turn"}	TimeEater:268/456
4036871132303196008	AwakenedOne	train	loss	5	33	0	77	0	-77	703	375	328	monster_hp_delta	328	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:75/300,AwakenedOne:phase_2_latent:300/300
2051884655182156866	DonuAndDeca	train	win	11	68	0	54	41	-13	500	0	500	player_hp_delta	-13	Terminal	{"index":0,"op":"choose"}	-
1764797835274671897	AwakenedOne	train	win	12	88	0	52	11	-41	693	0	693	player_hp_delta	-41	Terminal	{"index":0,"op":"choose"}	-
6955862064479598634	DonuAndDeca	val	loss	6	35	0	71	0	-71	500	215	285	monster_hp_delta	285	Terminal	{"op":"end_turn"}	Deca:156/250,Donu:59/250
2595890282848650071	TimeEater	train	loss	13	59	0	104	0	-104	456	167	289	monster_hp_delta	289	Terminal	{"hand_index":2,"op":"play","target_index":0}	TimeEater:167/456
2495047259546139215	TimeEater	train	capped	1	14	0	68	68	0	456	422	34	monster_hp_delta	34	Grid	{"index":0,"op":"choose"}	TimeEater:422/456
70138644052798884	TimeEater	train	loss	10	72	0	21	0	-21	453	1	452	monster_hp_delta	452	Terminal	{"op":"end_turn"}	TimeEater:1/456
5507211500541998468	AwakenedOne	train	win	28	176	0	84	59	-25	698	0	698	player_hp_delta	-25	Terminal	{"index":0,"op":"choose"}	-
2048920004045687217	DonuAndDeca	test	win	13	76	0	64	53	-11	500	0	500	player_hp_delta	-11	Terminal	{"index":0,"op":"choose"}	-
2931360504114872208	DonuAndDeca	train	win	10	72	0	58	16	-42	500	0	500	player_hp_delta	-42	Terminal	{"index":0,"op":"choose"}	-
8856468266084221261	TimeEater	train	loss	6	31	0	76	0	-76	453	261	192	monster_hp_delta	192	Terminal	{"hand_index":0,"op":"play","target_index":0}	TimeEater:261/456
8052608342972811004	AwakenedOne	train	win	11	96	0	89	86	-3	699	0	699	player_hp_delta	-3	Terminal	{"index":0,"op":"choose"}	-
1758240820246178766	AwakenedOne	train	win	32	216	0	89	21	-68	703	0	703	player_hp_delta	-68	Terminal	{"index":0,"op":"choose"}	-
2528975692564887525	TimeEater	train	loss	6	41	0	80	0	-80	456	233	223	monster_hp_delta	223	Terminal	{"hand_index":0,"op":"play"}	TimeEater:233/456
5219657459791960680	AwakenedOne	train	win	21	127	0	66	49	-17	702	0	702	player_hp_delta	-17	Terminal	{"index":0,"op":"choose"}	-
1951546943625671700	AwakenedOne	train	loss	6	39	0	58	0	-58	697	547	150	monster_hp_delta	150	Terminal	{"op":"end_turn"}	Cultist:1/52,AwakenedOne:phase_1:246/300,AwakenedOne:phase_2_latent:300/300
1302849511720446467	TimeEater	train	win	9	62	0	97	11	-86	456	0	456	player_hp_delta	-86	Terminal	{"index":0,"op":"choose"}	-
1529141542944631005	TimeEater	train	win	9	53	0	56	44	-12	453	0	453	player_hp_delta	-12	Terminal	{"index":0,"op":"choose"}	-
6764790257688908896	AwakenedOne	train	loss	6	43	0	71	0	-71	703	307	396	monster_hp_delta	396	Terminal	{"op":"end_turn"}	AwakenedOne:phase_1:7/300,AwakenedOne:phase_2_latent:300/300
7750706731223648504	TimeEater	train	loss	9	56	0	74	0	-74	456	56	400	monster_hp_delta	400	Terminal	{"hand_index":1,"op":"play"}	TimeEater:56/456
1341397036733773949	AwakenedOne	train	loss	7	28	0	84	0	-84	704	613	91	monster_hp_delta	91	Terminal	{"op":"end_turn"}	Cultist:13/54,AwakenedOne:phase_1:300/300,AwakenedOne:phase_2_latent:300/300
4651365131381870906	TimeEater	train	loss	8	39	0	81	0	-81	456	187	269	monster_hp_delta	269	Terminal	{"hand_index":4,"op":"play","target_index":0}	TimeEater:187/456
2853423937433016435	TimeEater	train	loss	12	60	0	71	0	-71	456	114	342	monster_hp_delta	342	Terminal	{"hand_index":3,"op":"play","target_index":0}	TimeEater:114/456
6894870700914096751	DonuAndDeca	train	win	8	58	0	59	21	-38	494	0	494	player_hp_delta	-38	Terminal	{"index":0,"op":"choose"}	-
8310078300994967024	AwakenedOne	train	loss	8	57	0	52	0	-52	700	226	474	monster_hp_delta	474	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:226/300
8647432836178392987	TimeEater	val	win	11	68	0	82	45	-37	453	0	453	player_hp_delta	-37	Terminal	{"index":0,"op":"choose"}	-
8995950763007876871	AwakenedOne	test	loss	11	70	0	68	0	-68	705	252	453	monster_hp_delta	453	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:252/300
2259574124264240487	AwakenedOne	train	loss	9	70	0	75	0	-75	700	194	506	monster_hp_delta	506	Terminal	{"op":"end_turn"}	AwakenedOne:phase_2:194/300
3135870855912976564	DonuAndDeca	test	loss	9	58	0	65	0	-65	500	269	231	monster_hp_delta	231	Terminal	{"op":"end_turn"}	Deca:230/250,Donu:39/250
2702008607081053096	TimeEater	train	loss	12	71	0	59	0	-59	456	120	336	monster_hp_delta	336	Terminal	{"hand_index":5,"op":"play"}	TimeEater:120/456
8493991997338968317	TimeEater	val	loss	11	59	0	68	0	-68	456	130	326	monster_hp_delta	326	Terminal	{"hand_index":0,"op":"play"}	TimeEater:130/456
